P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
Jupiter,2,Quincunx,Mars,9,Exact,Tr-Sa,2026-06-26,14:48:35,AWST,28.520,29.15,Cancer,Dir,29.15,Aquarius,Dir
Jupiter,2,Square,Chiron,11,Enter,Tr-Tr,2026-06-26,23:23:04,AWST,28.521,29.217,Cancer,Dir,0.217,Taurus,Dir
Moon,5,Trine,Jupiter,2,Void,Tr-Tr,2026-06-27,01:09:57,AWST,28.522,29.233,Scorpio,Dir,29.233,Cancer,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-06-27,02:40:50,AWST,28.522,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Jupiter,2,Semi-Square,NorthNode,3,Exact,Tr-Na,2026-06-27,23:28:52,AWST,28.524,29.433,Cancer,Dir,14.433,Virgo,Rx
Mars,8,Sesquiquadrate,ASC,1,Leave,Sp-Na,2026-06-27,23:54:37,AWST,28.524,22.517,Aquarius,Dir,6.517,Cancer,Dir
Jupiter,2,Opposition,Neptune,7,Leave,Tr-Na,2026-06-28,01:54:12,AWST,28.524,29.467,Cancer,Dir,28.467,Capricorn,Dir
Jupiter,2,Opposition,Neptune,8,Exact,Tr-Sp,2026-06-28,05:33:49,AWST,28.525,29.483,Cancer,Dir,29.483,Capricorn,Dir
Uranus,12,Trine,Venus,8,Leave,Tr-Na,2026-06-28,06:38:33,AWST,28.525,3.55,Gemini,Dir,2.55,Aquarius,Dir
Moon,6,Trine,Venus,2,Void,Tr-Tr,2026-06-28,13:04:43,AWST,28.526,17.017,Sagittarius,Dir,17.017,Leo,Dir
Jupiter,2,Conjunction,ASC,2,Exact,Tr-Sp,2026-06-28,14:19:36,AWST,28.526,29.567,Cancer,Dir,29.567,Cancer,Dir
Saturn,10,Trine,Chiron,6,Leave,Tr-Sa,2026-06-29,04:09:49,AWST,28.527,14.083,Aries,Dir,13.083,Sagittarius,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-06-29,15:18:30,AWST,28.529,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Neptune,9,Semi-Square,Saturn,10,Enter,Sa-Na,2026-06-30,03:41:34,AWST,28.530,27.533,Aquarius,Dir,13.533,Aries,Dir
Uranus,12,Square,NorthNode,9,Leave,Tr-Tr,2026-06-30,03:56:48,AWST,28.530,3.633,Gemini,Dir,2.633,Pisces,Rx
Jupiter,2,Conjunction,Leo,2,SignIngress,Tr-Na,2026-06-30,13:52:18,AWST,28.531,0.0,Leo,Dir,0.0,Leo,Dir
NorthNode,9,Conjunction,Venus,9,Enter,Tr-Sa,2026-06-30,15:04:10,AWST,28.531,2.617,Pisces,Rx,1.617,Pisces,Dir
Saturn,10,Semi-Square,Mars,9,Exact,Tr-Sa,2026-06-30,22:33:20,AWST,28.532,14.167,Aries,Dir,29.167,Aquarius,Dir
Jupiter,2,Opposition,Mars,8,Exact,Tr-Na,2026-07-01,00:47:11,AWST,28.533,0.083,Leo,Dir,0.083,Aquarius,Dir
Jupiter,2,Quincunx,Mars,9,Leave,Tr-Sa,2026-07-01,09:02:23,AWST,28.534,0.167,Leo,Dir,29.167,Aquarius,Dir
Moon,7,Opposition,Mercury,1,Void,Tr-Tr,2026-07-01,19:50:41,AWST,28.535,26.133,Capricorn,Dir,26.133,Cancer,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-07-02,03:32:47,AWST,28.536,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Jupiter,2,Square,Chiron,11,Exact,Tr-Tr,2026-07-02,10:23:47,AWST,28.536,0.383,Leo,Dir,0.383,Taurus,Dir
Jupiter,2,Semi-Square,NorthNode,3,Leave,Tr-Na,2026-07-02,15:49:27,AWST,28.537,0.433,Leo,Dir,14.433,Virgo,Rx
NorthNode,9,Opposition,Moon,3,Exact,Tr-Sp,2026-07-02,15:55:49,AWST,28.537,2.5,Pisces,Rx,2.5,Virgo,Dir
Jupiter,2,Opposition,Neptune,8,Leave,Tr-Sp,2026-07-02,21:53:24,AWST,28.538,0.5,Leo,Dir,29.5,Capricorn,Dir
Jupiter,2,Conjunction,ASC,2,Leave,Tr-Sp,2026-07-03,07:39:11,AWST,28.539,0.583,Leo,Dir,29.583,Cancer,Dir
Jupiter,2,Quincunx,Venus,9,Enter,Tr-Sa,2026-07-03,12:36:02,AWST,28.539,0.617,Leo,Dir,1.617,Pisces,Dir
Uranus,12,Trine,Pluto,8,Enter,Tr-Tr,2026-07-03,17:32:09,AWST,28.540,3.817,Gemini,Dir,4.817,Aquarius,Rx
Moon,3,Quincunx,Venus,8,Exact,Sp-Na,2026-07-03,18:06:29,AWST,28.540,2.55,Virgo,Dir,2.55,Aquarius,Dir
Moon,9,Opposition,Venus,3,Void,Tr-Tr,2026-07-04,01:27:19,AWST,28.541,23.267,Aquarius,Dir,23.267,Leo,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Leave,Tr-Na,2026-07-04,05:05:30,AWST,28.541,0.433,Taurus,Dir,14.433,Virgo,Rx
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-07-04,14:30:08,AWST,28.542,0.0,Pisces,Dir,0.0,Pisces,Dir
Jupiter,2,Opposition,Mars,8,Leave,Tr-Na,2026-07-05,16:18:55,AWST,28.545,1.083,Leo,Dir,0.083,Aquarius,Dir
Saturn,10,Conjunction,Saturn,10,Exact,Tr-Sp,2026-07-06,03:15:36,AWST,28.547,14.367,Aries,Dir,14.367,Aries,Dir
Jupiter,2,Semi-Square,Moon,3,Enter,Tr-Sa,2026-07-06,04:04:27,AWST,28.547,1.2,Leo,Dir,17.2,Virgo,Dir
Chiron,11,Square,Neptune,8,Leave,Tr-Sp,2026-07-06,08:02:40,AWST,28.547,0.5,Taurus,Dir,29.5,Capricorn,Dir
Moon,10,Trine,Mercury,1,Void,Tr-Tr,2026-07-06,13:21:06,AWST,28.548,24.7,Pisces,Dir,24.7,Cancer,Dir
Jupiter,2,Quincunx,NorthNode,9,Enter,Tr-Tr,2026-07-06,15:25:30,AWST,28.548,1.3,Leo,Dir,2.3,Pisces,Rx
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-07-06,23:07:01,AWST,28.549,0.0,Aries,Dir,0.0,Aries,Dir
Jupiter,2,Square,Chiron,11,Leave,Tr-Tr,2026-07-07,16:39:50,AWST,28.551,1.533,Leo,Dir,0.533,Taurus,Dir
Jupiter,2,Opposition,Venus,8,Enter,Tr-Na,2026-07-07,18:44:22,AWST,28.551,1.55,Leo,Dir,2.55,Aquarius,Dir
Neptune,10,Station,,,Retrograde,Tr,2026-07-07,18:54:33,AWST,28.551,4.417,Aries,Rx,,,
NorthNode,4,Opposition,Saturn,10,Exact,Sa-Na,2026-07-07,20:12:42,AWST,28.551,13.533,Libra,Dir,13.533,Aries,Dir
Jupiter,2,Quincunx,Venus,9,Exact,Tr-Sa,2026-07-08,04:58:28,AWST,28.552,1.633,Leo,Dir,1.633,Pisces,Dir
Saturn,10,Quincunx,NorthNode,3,Exact,Tr-Na,2026-07-08,05:58:40,AWST,28.552,14.433,Aries,Dir,14.433,Virgo,Rx
Moon,11,Trine,Venus,3,Void,Tr-Tr,2026-07-09,02:41:37,AWST,28.555,28.933,Aries,Dir,28.933,Leo,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-07-09,04:30:39,AWST,28.555,0.0,Taurus,Dir,0.0,Taurus,Dir
Jupiter,2,Quincunx,NorthNode,9,Exact,Tr-Tr,2026-07-10,08:09:47,AWST,28.558,2.1,Leo,Dir,2.1,Pisces,Rx
Moon,11,Sextile,Mercury,1,Void,Tr-Tr,2026-07-10,18:13:13,AWST,28.559,22.383,Taurus,Dir,22.383,Cancer,Dir
Chiron,11,Square,ASC,2,Leave,Tr-Sp,2026-07-10,19:40:19,AWST,28.559,0.6,Taurus,Dir,29.6,Cancer,Dir
Jupiter,2,Semi-Square,Moon,3,Exact,Tr-Sa,2026-07-10,19:51:13,AWST,28.559,2.2,Leo,Dir,17.2,Virgo,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-07-11,06:41:33,AWST,28.561,0.0,Gemini,Dir,0.0,Gemini,Dir
Saturn,10,Conjunction,Saturn,10,Leave,Tr-Na,2026-07-11,08:50:49,AWST,28.561,14.533,Aries,Dir,13.533,Aries,Dir
Saturn,10,Opposition,NorthNode,4,Leave,Tr-Sa,2026-07-11,18:48:09,AWST,28.562,14.533,Aries,Dir,13.533,Libra,Rx
Pluto,8,Semi-Square,Jupiter,9,Enter,Tr-Sa,2026-07-11,19:21:19,AWST,28.562,4.65,Aquarius,Rx,18.65,Pisces,Dir
Uranus,12,Quincunx,Mercury,6,Exact,Tr-Sp,2026-07-12,05:35:44,AWST,28.563,4.217,Gemini,Dir,4.217,Capricorn,Dir
Moon,12,Sextile,Saturn,10,Void,Tr-Tr,2026-07-12,06:11:20,AWST,28.563,14.55,Gemini,Dir,14.55,Aries,Dir
Jupiter,2,Opposition,Venus,8,Exact,Tr-Na,2026-07-12,08:45:50,AWST,28.564,2.55,Leo,Dir,2.55,Aquarius,Dir
Uranus,9,Trine,ASC,1,Enter,Sa-Na,2026-07-12,11:21:50,AWST,28.564,5.517,Pisces,Dir,6.517,Cancer,Dir
Pluto,8,Opposition,ASC,2,Leave,Tr-Sa,2026-07-12,12:57:51,AWST,28.564,4.633,Aquarius,Rx,5.633,Leo,Dir
Jupiter,2,Sesquiquadrate,Jupiter,9,Enter,Tr-Sa,2026-07-12,19:48:00,AWST,28.565,2.65,Leo,Dir,18.65,Pisces,Dir
Jupiter,2,Quincunx,Venus,9,Leave,Tr-Sa,2026-07-12,20:20:01,AWST,28.565,2.65,Leo,Dir,1.65,Pisces,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-07-13,06:46:26,AWST,28.566,0.0,Cancer,Dir,0.0,Cancer,Dir
Chiron,11,Sextile,Venus,9,Enter,Tr-Sa,2026-07-13,14:17:37,AWST,28.567,0.65,Taurus,Dir,1.65,Pisces,Dir
Jupiter,2,Quincunx,NorthNode,9,Leave,Tr-Tr,2026-07-14,00:27:24,AWST,28.568,2.9,Leo,Dir,1.9,Pisces,Rx
NorthNode,9,Opposition,Moon,3,Leave,Tr-Sp,2026-07-14,06:34:39,AWST,28.569,1.9,Pisces,Rx,2.9,Virgo,Dir
Moon,1,Conjunction,Sun,1,Void,Tr-Tr,2026-07-14,17:43:32,AWST,28.570,21.983,Cancer,Dir,21.983,Cancer,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-07-15,06:35:09,AWST,28.572,0.0,Leo,Dir,0.0,Leo,Dir
Jupiter,2,Semi-Square,Moon,3,Leave,Tr-Sa,2026-07-15,10:44:36,AWST,28.572,3.217,Leo,Dir,17.217,Virgo,Dir
Jupiter,2,Quincunx,Mercury,6,Enter,Tr-Sp,2026-07-15,11:39:17,AWST,28.572,3.233,Leo,Dir,4.233,Capricorn,Dir
Uranus,12,Quincunx,Pluto,6,Enter,Tr-Sa,2026-07-15,22:29:21,AWST,28.573,4.383,Gemini,Dir,5.383,Capricorn,Rx
Uranus,12,Sextile,Neptune,10,Exact,Tr-Tr,2026-07-16,04:35:42,AWST,28.574,4.383,Gemini,Dir,4.383,Aries,Rx
Jupiter,2,Trine,Neptune,10,Enter,Tr-Tr,2026-07-16,05:17:39,AWST,28.574,3.383,Leo,Dir,4.383,Aries,Rx
Jupiter,2,Sextile,Uranus,12,Enter,Tr-Tr,2026-07-16,05:28:49,AWST,28.574,3.4,Leo,Dir,4.4,Gemini,Dir
Moon,2,Trine,Saturn,10,Void,Tr-Tr,2026-07-16,06:26:35,AWST,28.574,14.633,Leo,Dir,14.633,Aries,Dir
Jupiter,2,Opposition,Pluto,8,Enter,Tr-Tr,2026-07-16,20:15:49,AWST,28.576,3.533,Leo,Dir,4.533,Aquarius,Rx
Jupiter,2,Opposition,Venus,8,Leave,Tr-Na,2026-07-16,22:01:39,AWST,28.576,3.55,Leo,Dir,2.55,Aquarius,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-07-17,08:07:04,AWST,28.577,0.0,Virgo,Dir,0.0,Virgo,Dir
Jupiter,2,Sesquiquadrate,Jupiter,9,Exact,Tr-Sa,2026-07-17,10:24:13,AWST,28.577,3.65,Leo,Dir,18.65,Pisces,Dir
Neptune,10,Square,Pluto,6,Leave,Tr-Sa,2026-07-17,12:28:39,AWST,28.578,4.383,Aries,Rx,5.383,Capricorn,Rx
Chiron,11,Sextile,NorthNode,9,Enter,Tr-Tr,2026-07-17,13:05:20,AWST,28.578,0.717,Taurus,Dir,1.717,Pisces,Rx
Uranus,12,Trine,Pluto,8,Exact,Tr-Tr,2026-07-18,12:43:14,AWST,28.580,4.483,Gemini,Dir,4.483,Aquarius,Rx
NorthNode,9,Conjunction,Venus,9,Exact,Tr-Sa,2026-07-18,13:44:21,AWST,28.581,1.667,Pisces,Rx,1.667,Pisces,Dir
Moon,4,Sextile,Sun,1,Void,Tr-Tr,2026-07-19,06:13:10,AWST,28.582,26.3,Virgo,Dir,26.3,Cancer,Dir
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-07-19,12:56:29,AWST,28.583,0.0,Libra,Dir,0.0,Libra,Dir
Uranus,12,Square,Uranus,9,Enter,Tr-Sa,2026-07-19,19:17:11,AWST,28.584,4.533,Gemini,Dir,5.533,Pisces,Dir
Jupiter,2,Quincunx,Mercury,6,Exact,Tr-Sp,2026-07-20,02:23:19,AWST,28.585,4.25,Leo,Dir,4.25,Capricorn,Dir
Jupiter,2,Trine,Neptune,10,Exact,Tr-Tr,2026-07-20,15:23:23,AWST,28.586,4.367,Leo,Dir,4.367,Aries,Rx
Jupiter,2,Quincunx,Pluto,6,Enter,Tr-Sa,2026-07-20,18:26:05,AWST,28.587,4.4,Leo,Dir,5.4,Capricorn,Rx
Jupiter,2,Opposition,Pluto,8,Exact,Tr-Tr,2026-07-20,22:44:35,AWST,28.587,4.433,Leo,Dir,4.433,Aquarius,Rx
Jupiter,2,Quincunx,Uranus,9,Enter,Tr-Sa,2026-07-21,11:00:20,AWST,28.588,4.55,Leo,Dir,5.55,Pisces,Dir
Uranus,12,Semi-Square,MC,10,Enter,Tr-Sa,2026-07-21,18:08:48,AWST,28.589,4.617,Gemini,Dir,20.617,Aries,Dir
Uranus,12,Semi-Square,MC,10,Enter,Tr-Sp,2026-07-21,18:08:48,AWST,28.589,4.617,Gemini,Dir,20.617,Aries,Dir
Moon,5,Square,Sun,2,Void,Tr-Tr,2026-07-21,19:05:32,AWST,28.589,28.717,Libra,Dir,28.717,Cancer,Dir
Jupiter,2,Sextile,Uranus,12,Exact,Tr-Tr,2026-07-21,19:10:19,AWST,28.589,4.617,Leo,Dir,4.617,Gemini,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-07-21,21:34:30,AWST,28.590,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Jupiter,2,Conjunction,ASC,2,Enter,Tr-Sa,2026-07-21,22:30:19,AWST,28.590,4.65,Leo,Dir,5.65,Leo,Dir
Jupiter,2,Sesquiquadrate,Jupiter,9,Leave,Tr-Sa,2026-07-22,00:32:08,AWST,28.590,4.667,Leo,Dir,18.667,Pisces,Dir
Uranus,12,Sextile,ASC,2,Enter,Tr-Sa,2026-07-22,15:10:34,AWST,28.592,4.65,Gemini,Dir,5.65,Leo,Dir
Moon,5,Trine,Mercury,1,Void,Tr-Tr,2026-07-23,05:48:27,AWST,28.593,16.367,Scorpio,Dir,16.367,Cancer,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-07-24,09:06:55,AWST,28.596,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Jupiter,2,Quincunx,Mercury,6,Leave,Tr-Sp,2026-07-24,16:45:01,AWST,28.597,5.267,Leo,Dir,4.267,Capricorn,Dir
Jupiter,2,Trine,Pluto,6,Enter,Tr-Na,2026-07-24,17:06:15,AWST,28.597,5.267,Leo,Dir,6.267,Sagittarius,Dir
Jupiter,2,Trine,Neptune,10,Leave,Tr-Tr,2026-07-25,00:07:46,AWST,28.598,5.333,Leo,Dir,4.333,Aries,Rx
Jupiter,2,Opposition,Pluto,8,Leave,Tr-Tr,2026-07-25,00:54:00,AWST,28.598,5.333,Leo,Dir,4.333,Aquarius,Rx
Jupiter,2,Quincunx,Pluto,6,Exact,Tr-Sa,2026-07-25,08:19:51,AWST,28.599,5.4,Leo,Dir,5.4,Capricorn,Rx
Jupiter,2,Opposition,Uranus,8,Enter,Tr-Na,2026-07-25,09:26:01,AWST,28.599,5.417,Leo,Dir,6.417,Aquarius,Dir
Moon,3,Trine,Mercury,6,Enter,Sp-Sp,2026-07-25,11:42:53,AWST,28.600,3.267,Virgo,Dir,4.267,Capricorn,Dir
Neptune,10,Sextile,Pluto,8,Exact,Tr-Tr,2026-07-25,13:26:22,AWST,28.600,4.333,Aries,Rx,4.333,Aquarius,Rx
Jupiter,2,Sesquiquadrate,MC,10,Enter,Tr-Na,2026-07-25,17:18:46,AWST,28.600,5.483,Leo,Dir,21.483,Pisces,Dir
Moon,6,Opposition,Mars,12,Void,Tr-Tr,2026-07-25,22:58:08,AWST,28.601,18.733,Sagittarius,Dir,18.733,Gemini,Dir
Jupiter,2,Quincunx,Uranus,9,Exact,Tr-Sa,2026-07-26,00:51:54,AWST,28.601,5.567,Leo,Dir,5.567,Pisces,Dir
Jupiter,2,Conjunction,ASC,2,Exact,Tr-Sa,2026-07-26,12:20:32,AWST,28.602,5.667,Leo,Dir,5.667,Leo,Dir
Pluto,8,Quincunx,Moon,3,Enter,Tr-Sp,2026-07-26,13:55:25,AWST,28.603,4.3,Aquarius,Rx,3.3,Virgo,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-07-26,21:44:12,AWST,28.603,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Neptune,10,Quincunx,Moon,3,Enter,Tr-Sp,2026-07-26,21:45:08,AWST,28.603,4.317,Aries,Rx,3.317,Virgo,Dir
Saturn,10,Station,,,Retrograde,Tr,2026-07-27,03:56:27,AWST,28.604,14.733,Aries,Rx,,,
Jupiter,2,Sextile,Uranus,12,Leave,Tr-Tr,2026-07-27,05:54:17,AWST,28.604,5.833,Leo,Dir,4.833,Gemini,Dir
Jupiter,9,Sextile,Sun,6,Enter,Sp-Na,2026-07-27,18:24:25,AWST,28.606,25.483,Aquarius,Dir,26.483,Sagittarius,Dir
Moon,7,Trine,Venus,3,Void,Tr-Tr,2026-07-28,14:11:02,AWST,28.608,20.133,Capricorn,Dir,20.133,Virgo,Dir
Jupiter,2,Trine,Pluto,6,Enter,Tr-Sp,2026-07-29,01:42:54,AWST,28.609,6.233,Leo,Dir,7.233,Sagittarius,Dir
Jupiter,2,Trine,Pluto,6,Exact,Tr-Na,2026-07-29,05:28:16,AWST,28.610,6.267,Leo,Dir,6.267,Sagittarius,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-07-29,09:46:04,AWST,28.610,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Neptune,10,Square,Mercury,6,Exact,Tr-Sp,2026-07-29,19:39:25,AWST,28.611,4.283,Aries,Rx,4.283,Capricorn,Dir
Jupiter,2,Opposition,Uranus,8,Exact,Tr-Na,2026-07-29,21:48:27,AWST,28.612,6.417,Leo,Dir,6.417,Aquarius,Dir
Jupiter,2,Quincunx,Pluto,6,Leave,Tr-Sa,2026-07-29,22:05:16,AWST,28.612,6.417,Leo,Dir,5.417,Capricorn,Rx
Jupiter,2,Sesquiquadrate,MC,10,Exact,Tr-Na,2026-07-30,05:41:36,AWST,28.613,6.483,Leo,Dir,21.483,Pisces,Dir
Jupiter,2,Quincunx,Uranus,9,Leave,Tr-Sa,2026-07-30,14:37:42,AWST,28.614,6.567,Leo,Dir,5.567,Pisces,Dir
Jupiter,2,Conjunction,ASC,2,Leave,Tr-Sa,2026-07-31,02:06:15,AWST,28.615,6.683,Leo,Dir,5.683,Leo,Dir
Moon,8,Trine,Mars,12,Void,Tr-Tr,2026-07-31,05:26:45,AWST,28.615,22.317,Aquarius,Dir,22.317,Gemini,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-07-31,20:13:48,AWST,28.617,0.0,Pisces,Dir,0.0,Pisces,Dir
Jupiter,2,Opposition,Uranus,8,Enter,Tr-Sp,2026-08-01,07:37:00,AWST,28.618,6.95,Leo,Dir,7.95,Aquarius,Dir
Jupiter,2,Trine,Pluto,6,Exact,Tr-Sp,2026-08-02,14:10:12,AWST,28.622,7.233,Leo,Dir,7.233,Sagittarius,Dir
Jupiter,2,Trine,Pluto,6,Leave,Tr-Na,2026-08-02,17:53:30,AWST,28.622,7.267,Leo,Dir,6.267,Sagittarius,Dir
Chiron,11,Sextile,NorthNode,9,Exact,Tr-Tr,2026-08-02,20:04:18,AWST,28.622,0.85,Taurus,Dir,0.85,Pisces,Rx
Moon,10,Opposition,Venus,4,Void,Tr-Tr,2026-08-02,20:33:08,AWST,28.622,25.633,Pisces,Dir,25.633,Virgo,Dir
Moon,3,Quincunx,Venus,8,Leave,Sp-Na,2026-08-02,21:33:30,AWST,28.623,3.55,Virgo,Dir,2.55,Aquarius,Dir
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-08-03,04:36:44,AWST,28.623,0.0,Aries,Dir,0.0,Aries,Dir
Jupiter,2,Opposition,Uranus,8,Leave,Tr-Na,2026-08-03,10:13:54,AWST,28.624,7.417,Leo,Dir,6.417,Aquarius,Dir
Jupiter,2,Sesquiquadrate,MC,10,Leave,Tr-Na,2026-08-03,18:07:09,AWST,28.625,7.483,Leo,Dir,21.483,Pisces,Dir
Chiron,11,Station,,,Retrograde,Tr,2026-08-04,04:10:15,AWST,28.626,0.867,Taurus,Rx,,,
Uranus,12,Trine,Pluto,8,Leave,Tr-Tr,2026-08-04,08:37:17,AWST,28.627,5.1,Gemini,Dir,4.1,Aquarius,Rx
Moon,10,Sextile,Mars,12,Void,Tr-Tr,2026-08-05,02:51:42,AWST,28.629,25.617,Aries,Dir,25.617,Gemini,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-08-05,10:35:22,AWST,28.630,0.0,Taurus,Dir,0.0,Taurus,Dir
NorthNode,9,Conjunction,Venus,9,Leave,Tr-Sa,2026-08-05,12:17:52,AWST,28.630,0.717,Pisces,Rx,1.717,Pisces,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Enter,Tr-Na,2026-08-05,17:26:04,AWST,28.630,7.933,Leo,Dir,23.933,Sagittarius,Rx
Jupiter,2,Opposition,Uranus,8,Exact,Tr-Sp,2026-08-05,20:12:08,AWST,28.631,7.95,Leo,Dir,7.95,Aquarius,Dir
NorthNode,9,Quincunx,ASC,2,Enter,Tr-Sp,2026-08-06,15:54:24,AWST,28.633,0.65,Pisces,Rx,29.65,Cancer,Dir
Saturn,10,Semi-Square,NorthNode,9,Enter,Tr-Tr,2026-08-06,20:54:47,AWST,28.633,14.65,Aries,Rx,0.65,Pisces,Rx
Uranus,12,Sextile,Neptune,10,Leave,Tr-Tr,2026-08-06,22:14:43,AWST,28.634,5.167,Gemini,Dir,4.167,Aries,Rx
Jupiter,2,Trine,Pluto,6,Leave,Tr-Sp,2026-08-07,02:46:50,AWST,28.634,8.233,Leo,Dir,7.233,Sagittarius,Dir
Moon,11,Sextile,Mercury,1,Void,Tr-Tr,2026-08-07,07:24:58,AWST,28.635,26.017,Taurus,Dir,26.017,Cancer,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-08-07,14:07:42,AWST,28.635,0.0,Gemini,Dir,0.0,Gemini,Dir
Saturn,10,Opposition,NorthNode,4,Enter,Tr-Sa,2026-08-08,06:24:07,AWST,28.637,14.617,Aries,Rx,13.617,Libra,Rx
Moon,12,Conjunction,Mars,12,Void,Tr-Tr,2026-08-09,13:27:00,AWST,28.641,28.583,Gemini,Dir,28.583,Gemini,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-08-09,15:45:36,AWST,28.641,0.0,Cancer,Dir,0.0,Cancer,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Exact,Tr-Na,2026-08-10,06:12:34,AWST,28.643,8.933,Leo,Dir,23.933,Sagittarius,Rx
Uranus,12,Opposition,Pluto,6,Enter,Tr-Na,2026-08-10,08:09:11,AWST,28.643,5.267,Gemini,Dir,6.267,Sagittarius,Dir
Jupiter,2,Opposition,Uranus,8,Leave,Tr-Sp,2026-08-10,09:03:55,AWST,28.643,8.95,Leo,Dir,7.95,Aquarius,Dir
Moon,1,Square,Saturn,10,Void,Tr-Tr,2026-08-10,15:30:16,AWST,28.644,14.567,Cancer,Dir,14.567,Aries,Dir
Neptune,10,Sesquiquadrate,Moon,2,Enter,Tr-Na,2026-08-10,22:10:37,AWST,28.645,4.1,Aries,Rx,18.1,Leo,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-08-11,16:38:06,AWST,28.647,0.0,Leo,Dir,0.0,Leo,Dir
Saturn,10,Conjunction,Saturn,10,Enter,Tr-Na,2026-08-11,23:43:04,AWST,28.647,14.533,Aries,Rx,13.533,Aries,Dir
NorthNode,9,Semi-Square,Saturn,10,Enter,Tr-Sp,2026-08-12,00:11:20,AWST,28.647,0.367,Pisces,Rx,14.367,Aries,Dir
Uranus,12,Quincunx,Mercury,6,Leave,Tr-Sp,2026-08-13,00:06:01,AWST,28.650,5.333,Gemini,Dir,4.333,Capricorn,Dir
Moon,2,Conjunction,Sun,2,Void,Tr-Tr,2026-08-13,01:36:41,AWST,28.650,20.017,Leo,Dir,20.017,Leo,Dir
Pluto,8,Quincunx,Moon,3,Exact,Tr-Sp,2026-08-13,08:52:53,AWST,28.651,3.883,Aquarius,Rx,3.883,Virgo,Dir
NorthNode,9,Conjunction,Mars,9,Enter,Tr-Sa,2026-08-13,16:27:17,AWST,28.652,0.283,Pisces,Rx,29.283,Aquarius,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-08-13,18:18:05,AWST,28.652,0.0,Virgo,Dir,0.0,Virgo,Dir
Moon,3,Square,Uranus,12,Void,Tr-Tr,2026-08-14,03:23:47,AWST,28.653,5.367,Virgo,Dir,5.367,Gemini,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Leave,Tr-Na,2026-08-14,19:30:16,AWST,28.655,9.933,Leo,Dir,23.933,Sagittarius,Rx
Saturn,10,Quincunx,NorthNode,3,Exact,Tr-Na,2026-08-15,03:03:17,AWST,28.656,14.433,Aries,Rx,14.433,Virgo,Rx
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-08-15,22:19:40,AWST,28.658,0.0,Libra,Dir,0.0,Libra,Dir
Neptune,10,Quincunx,Moon,3,Exact,Tr-Sp,2026-08-16,17:13:04,AWST,28.660,4.0,Aries,Rx,4.0,Virgo,Dir
Uranus,12,Trine,Uranus,8,Enter,Tr-Na,2026-08-16,17:14:20,AWST,28.660,5.417,Gemini,Dir,6.417,Aquarius,Dir
Saturn,10,Conjunction,Saturn,10,Exact,Tr-Sp,2026-08-17,01:49:52,AWST,28.661,14.367,Aries,Rx,14.367,Aries,Dir
Jupiter,2,Sesquiquadrate,Sun,6,Enter,Tr-Na,2026-08-17,09:44:09,AWST,28.662,10.483,Leo,Dir,26.483,Sagittarius,Dir
